avg_accuracy,avg_time,max_difficulty,retry_rate,quizzes_attempted,skill_label
49.17210982017173,31.374350489036857,1,0.19373777051660346,15,0
43.784986365489374,19.69565224792328,2,0.3607096114184915,52,0
50.397817964469496,11.049635722739705,2,0.15576197559155014,61,0
77.154076981569,31.198197094083714,1,0.39268293700845663,70,1
65.66841051124578,34.73044384894375,1,0.2236237139786409,71,1
51.00556629523766,18.763013357154044,3,0.28265370538703855,8,0
63.21192598696125,28.068443805970116,2,0.13997797581185592,34,1
50.8833699790268,26.542107209996413,1,0.14929646255169354,35,0
80.22473212159112,29.320239332258435,3,0.019463065464685327,40,1
78.32575247662923,24.5928396932841,1,0.20842927620335516,66,1
80.15010359789186,22.95020166011562,1,0.005851303551070286,68,1
75.66179340416684,19.665504315845855,1,0.13878506389382336,10,1
77.49888992260354,32.70571221750807,3,0.24216470300303491,25,1
72.70663685139368,32.22819809850024,1,0.21665856728670396,66,1
47.82383580018003,21.848030502902567,1,0.2851110704867324,20,0
50.112709026226746,17.84567020561039,1,0.08596505481455835,14,0
65.35298233693591,14.698009520383076,1,0.23386723606632992,54,1
59.13993822181939,30.54577366463398,2,0.3833991342670961,66,1
74.6179461230529,16.601549617342968,2,0.29929313253275835,65,2
56.2255900087671,16.737796557306815,1,0.27785638355749115,17,1
72.73545376781496,30.594184894978074,2,0.2647875779175474,8,1
63.07614637943034,34.582641420461684,2,0.27957953139495423,37,1
61.61731132016736,10.778727319834777,3,0.10560173998378636,25,1
84.42320549614604,30.60817229698173,2,0.26673895652226326,10,1
61.449246592044524,15.026628801248627,3,0.3603843582761872,22,1
82.24356738776146,16.225218402727247,2,0.28273514231221647,42,2
44.745896841083486,34.972315300832264,3,0.37342843338305926,65,0
82.90116355036146,34.94070743505391,3,0.22846491944894443,20,1
60.559575899729296,13.252016745723674,3,0.14417073085659446,58,1
68.30903456125354,17.819449730258853,1,0.0928072721235243,42,1
40.8574890957599,32.91508254106027,1,0.30492104980038404,36,0
46.632228880047656,22.79089294737693,2,0.22535814028505607,73,0
83.2216623434182,24.673412663972677,1,0.027731332155105905,33,1
77.8365083534284,21.057345136278382,2,0.055374197331757725,29,2
51.44377312417495,24.921296922193985,3,0.37165580800618514,59,0
70.92635293590928,25.826816337487827,1,0.3982524437995534,16,1
64.70738353189414,31.526132487582796,2,0.28604006451348,29,1
65.20018817981631,33.73001732952228,1,0.2699145208669642,59,1
83.18207106483081,12.75158210502788,3,0.0669428128947124,9,2
42.71953742611556,26.10641809127029,1,0.2594555827075262,78,0
67.73438548900431,28.694858743984312,3,0.2397208464557751,19,1
50.20832795841215,11.058556969309596,2,0.2671042366412612,50,0
48.48642142884616,10.478621699920916,1,0.2438789700610464,47,0
62.67894999614171,21.371811070071708,2,0.3640852139471027,32,1
64.42478163299526,20.047179997268252,1,0.2337999182123161,53,1
53.85062621629894,33.032687805324386,2,0.296225889303804,44,0
69.70413902848563,27.566005146455723,1,0.169334057661279,34,1
85.78361161308248,25.40786230582241,3,0.3531659266074889,66,1
69.83882099808449,22.53939249794871,3,0.3544373741252833,52,1
58.77205548339563,30.0018358019217,3,0.05008822380673257,55,1
41.50130026646964,32.43414664477329,3,0.24121582202131334,61,0
63.25047587632138,31.184698264284343,2,0.05117476980471328,57,1
88.76715667395354,30.42434768179592,2,0.37518609257355773,23,1
67.59385682105929,29.73523554783964,3,0.08431724062001145,38,1
63.74754826318741,11.380563018575712,2,0.02992848207798922,19,1
47.363778177604544,34.326919947807454,2,0.06640872945714431,76,0
61.987024325395424,16.959212041566417,3,0.13050156721645872,12,1
50.98533951957002,10.51302036823313,2,0.1025852244067064,53,0
57.6848343290367,17.561975729198164,1,0.0680461669237126,8,1
47.346096179188535,18.56612866306304,3,0.3946916406003395,26,0
64.22689975400054,17.56048778196341,2,0.3215219561933901,73,1
63.9248058127981,29.513900672180345,2,0.12467593140601659,48,1
53.68202089303858,22.19585796360031,1,0.17669859665508283,61,0
75.75932273901206,17.047976072618226,2,0.1833725696525752,17,2
57.35311842496975,23.68093801051608,1,0.3448811894632755,19,1
42.248072079577554,13.158912032862766,1,0.3957804523860226,13,0
87.02096036503735,10.39557929992052,1,0.1957570149626355,77,1
64.62845353766488,22.079521582841714,3,0.26323303389967617,52,1
60.34024004758618,18.205827641958486,3,0.3049787834699474,66,1
85.16490071878553,32.247093161837164,1,0.07019665095254295,64,1
64.48122310251225,26.118631214420464,3,0.37292910329155105,36,1
53.970794208803596,13.29133971983146,1,0.11145722524601456,32,0
64.53825033561802,20.163919595202607,2,0.2415403930161112,42,1
88.49632626725955,24.281511748427434,1,0.3142572414116509,36,1
79.8866131674107,19.18476821742676,3,0.13499213026995927,63,2
82.25604257480174,29.89815967858756,2,0.3954086591981787,45,1
52.63230153106433,23.00185152777876,3,0.23557322997822566,8,0
40.03266953806498,31.76672585313794,2,0.02140578516521732,58,0
53.268505580098775,23.85843685850862,1,0.0375106105028066,62,0
51.854235425867,33.71257358045487,3,0.11658436539751756,12,0
86.226123436595,29.64531613670933,1,0.18722762169371607,32,1
78.02878212276411,13.862305100123145,2,0.3041697246729887,21,2
75.20416356606695,33.37930216816233,2,0.15914628120697089,17,1
73.71998259069908,29.072333388859104,3,0.2586401775794648,19,1
85.53028586072108,22.746350238761444,3,0.04936032608223857,56,1
53.92353644637762,31.324549883264787,1,0.33567215799211947,5,0
79.80037012136417,28.843351760700113,1,0.1344028235960435,16,1
76.22991434238145,12.789824998931188,1,0.07565564000919385,31,1
48.674802517751104,19.493788072982937,2,0.1568374307618291,15,0
68.423244925397,26.28789208322231,1,0.09477332996265947,44,1
86.45723586058438,19.68306294938285,2,0.1272198290203675,68,2
61.555620254850254,12.188716600694516,1,0.09377024000460588,15,1
54.625821273812605,18.30513927368304,2,0.2671471626803254,32,0
69.86462101767347,26.334587461967015,2,0.11826181664499412,42,1
87.35807314501238,32.12137794240011,2,0.11098587188998162,47,1
56.98851211494219,21.39047891093129,2,0.2864199892968578,64,1
89.50544230434329,17.79698589409313,3,0.056902095910726175,60,2
62.13990682718688,16.526213155871204,2,0.39667842934898073,67,1
89.2422871983547,33.47491055214944,2,0.37145222484615764,31,1
44.618026405568926,14.069774730155734,3,0.06018890840239899,18,0
62.43894019973074,32.83081701053641,3,0.0986634463221626,77,1
77.55885684770215,28.846702067747824,2,0.07087700040447645,28,1
80.87039236530546,28.926202867465637,1,0.0027511848878597257,57,1
52.47291021466161,27.92801421180484,3,0.3538347552918455,16,0
85.45876320267928,17.84695191287568,3,0.04282287142167443,70,2
49.23162286736846,18.552690521589852,1,0.34525421509429566,66,0
64.29087144563158,12.923088388134786,1,0.19712783381312984,56,1
76.69415654012707,25.805953771696522,1,0.1560480938753357,74,1
85.12065166430517,18.59894216394214,3,0.0060707529147307595,22,2
45.29266179389544,31.825484850742903,3,0.2798759636234834,44,0
59.975939229346736,18.169867646444434,1,0.03309361584946831,79,1
80.04903502016825,12.611362952503784,1,0.03026444156164434,41,1
45.935454775455575,34.51420567651809,1,0.09051010032663993,63,0
69.74236897509547,28.471666928325817,3,0.26348705549080886,43,1
48.626193847318106,24.199357432902012,3,0.22450227122996963,58,0
61.17739579959482,29.83926636347004,3,0.3878894531191908,60,1
57.37593976568773,11.25873817423383,1,0.2768045023786619,59,1
50.91299363468647,34.73579414449079,1,0.10114324730004448,67,0
74.43812704056828,32.44358916274314,3,0.32827846430671176,42,1
84.79420905963298,29.84823464649912,2,0.3222858102672872,21,1
67.86552876571542,13.900895283499423,2,0.18667724835376337,49,1
82.04543552014536,15.5309674111516,3,0.05583954694392004,19,2
81.18118053744868,19.615276899469205,1,0.11030296177651251,39,1
40.83781522461912,26.979978780029235,2,0.2735465807341373,38,0
41.632953039224795,21.88990479555021,2,0.06448752479004903,68,0
70.96195160267908,18.302744582703113,1,0.28590131057757834,17,1
51.19912729325406,15.978563635863079,3,0.24511833421460416,39,0
43.84015241572108,18.866655124627073,3,0.1612831024533009,52,0
42.33929224858843,17.991301382301565,1,0.1493831780530821,54,0
45.293715910656466,18.87244208716385,1,0.2126644095057932,18,0
53.90497575331782,15.423906146596988,2,0.07271154688694477,63,0
41.45775930110445,32.681223608910145,1,0.08803547074855463,70,0
67.85202566375176,15.7845159094212,3,0.29259454388124634,77,1
55.652507253157346,30.912462265450838,3,0.3737216456669961,61,1
54.284979702238225,12.28435262151023,2,0.21251760734037278,73,0
79.04819318222177,19.95569484895029,2,0.32978860704181967,49,2
72.90274919306103,10.201477583552995,2,0.0948577863910845,8,2
78.40640891904411,22.511932896667954,2,0.33768493011445727,44,1
67.37357449311594,16.859615130064686,2,0.22921688024760628,67,1
53.5999302672178,10.159476085164767,1,0.2786780445746994,67,0
59.75776487361525,28.20927135849115,1,0.3428766628238355,74,1
62.02867640061537,13.310115337411364,2,0.3133191931824191,15,1
62.720157723997644,29.504731712074875,1,0.2414115226004484,18,1
74.40227785370644,13.009689469727226,1,0.07923820668811583,78,1
71.13767016199205,15.566901978077123,3,0.19875820740001957,34,2
78.81452387579739,13.262531602929606,3,0.30291319131020034,62,2
57.027241773994845,30.12409325998136,1,0.26468747305758267,52,1
48.15095569074431,15.845320827326603,3,0.33206039319916725,49,0
55.23011778870952,16.612895099720955,2,0.34736380957877366,46,1
86.34581731655541,15.34245353925821,1,0.003874753096387096,63,1
69.16261961562785,10.282563414725562,3,0.12257312908134864,52,1
74.88581537766464,19.102819375262484,3,0.002502988410588092,63,2
66.76839705908256,24.151791161204127,3,0.052786127849584696,50,1
49.72238222158443,12.329902989067367,1,0.332945415864398,21,0
51.08909890961593,17.938864496737544,1,0.03503651896237856,40,0
62.50293197131126,18.436356974105724,1,0.03340996587200751,20,1
56.59991471188826,26.56990685524304,1,0.17684281387188802,71,1
64.21955928004246,27.345138924185292,3,0.08650021127461156,25,1
80.27161646499931,29.004023244753977,1,0.059699787896589564,74,1
57.32793799082738,20.19289426663063,2,0.02267217286633416,34,1
59.59552814719545,27.42909230344951,1,0.0986079622551932,26,1
56.865547707561376,17.79779763841763,1,0.09199750158529621,23,1
72.40525172670617,31.877951113951173,3,0.3304258738193142,13,1
67.27910608960332,12.639788649416,1,0.06252678828354434,79,1
58.02372525707769,26.781770630728314,1,0.39590256536373386,46,1
62.22641265250798,22.615475615192388,3,0.0676247113758865,35,1
72.97114810409988,24.445176256277115,1,0.25516074982118464,57,1
78.40027176566048,20.85903745353044,2,0.1709945816361072,64,2
73.26826042094521,22.517773145916784,2,0.00941299776563951,35,1
74.45438268741148,30.581830317000755,3,0.039818605123510056,75,1
40.81001986697336,30.45951061948838,3,0.18838002350900582,79,0
89.59813736193217,17.351686554419445,1,0.3061453455432163,6,1
70.12349153517275,22.790964562975354,3,0.05038207855174331,44,1
44.663572338908494,34.09557902196184,3,0.1297317509406072,31,0
69.71209136542986,25.078753003073675,2,0.23014366925163943,34,1
58.905038489372544,13.584884250272314,1,0.1856266757618019,46,1
51.66664113246633,25.63325424886135,1,0.26089414125297633,51,0
42.997165043065415,13.274343574854353,2,0.04880296543075562,31,0
76.70756295208231,18.532966148751303,2,0.23765674510258303,16,2
56.59857523679227,21.63342334848715,1,0.2490929129171333,52,1
41.392612041053724,25.784383151206274,1,0.26913885339541793,40,0
48.732359294816476,17.398300735915402,3,0.3222103654304228,70,0
42.52083868011046,32.25960802138165,1,0.009873662889833846,25,0
43.46970429520917,12.246921293404016,2,0.05099427205609848,38,0
85.86340332888403,20.164763433986806,2,0.2858875334008144,40,2
76.34194155241187,29.6192420456247,1,0.36010564448082816,37,1
81.87654170380279,25.362144437790782,2,0.11832963899861443,20,1
50.8945689813372,26.545864627849955,3,0.23738455308188955,74,0
74.23130971324832,32.56763776113391,3,0.22263137140086134,75,1
46.313556855386594,30.335862058106603,1,0.33260733324488945,48,0
72.48940233821497,12.585852871512085,3,0.2915756800420629,47,2
40.00153594226912,27.803426147015124,1,0.22174267248654764,58,0
44.60493770997949,30.381908277264,1,0.3830526585090352,39,0
84.93939448686739,23.827799276459288,3,0.2195491206170399,26,1
73.31339307395191,34.720888284729114,3,0.09611964938014671,5,1
55.74592222944479,12.416120857193807,3,0.33188914652864976,58,1
62.20517784533093,23.296794162625414,2,0.026324704276230595,24,1
69.13572246723407,30.311845526104293,2,0.1905845084957598,5,1
60.135186049728006,26.812681566841228,2,0.23692054842483828,55,1
58.233533811716825,28.462646962762967,1,0.23139700329173205,24,1
77.67360553297983,31.821485539141612,2,0.39787366607859487,49,1
79.01739313700793,26.842543338553913,1,0.11381655427077352,56,1
64.60272446912003,29.91271299309271,3,0.07849828668246626,76,1
88.17399737371638,12.701113984410178,2,0.1192302602099291,32,2
78.57560309992438,26.297521639061515,3,0.39018921132560874,59,1
51.68703960183721,25.944353546139787,3,0.37301783574098035,47,0
53.58932580400646,19.97916986277549,2,0.2611798632551369,69,0
88.85158382725879,23.61930567456972,2,0.3574541013384535,11,1
72.0482764049379,21.654539778188926,1,0.28017271966260154,16,1
57.93107909767957,32.78347975196577,2,0.29295537863902193,17,1
78.32636581108136,27.552686352844816,1,0.386619006620833,8,1
59.79686130979749,28.906344785560858,2,0.1228955847390882,58,1
67.52358885514703,29.75037103899705,2,0.23381724530378328,61,1
58.89196068635933,11.550919090719539,3,0.03068913074115409,18,1
48.09615033161069,26.4525554514123,1,0.04253491893929087,34,0
87.05241300191885,31.816376804401386,2,0.3533094405704895,55,1
40.009326408533155,25.349486406834846,1,0.17681336837244943,42,0
62.76915677403038,20.374010901992012,3,0.2595061544637544,45,1
49.02591141962118,16.561764628031614,1,0.0444834989352875,56,0
54.868076565423614,14.063449686717696,2,0.015234520239727711,8,0
50.4415467747295,11.464132632113346,1,0.016785629377453714,54,0
83.59565306402527,24.424540310442048,1,0.10170449257794584,40,1
67.01394465937105,11.982007115779794,3,0.2371083763480739,22,1
48.604301622631326,31.96923124482286,3,0.06057820877414293,63,0
58.57732556599372,25.360000185783097,3,0.3758274356100663,52,1
69.33119591418313,30.71096677347477,2,0.12600414895069265,70,1
71.50465634308317,30.71632265295723,2,0.12278891288360727,75,1
73.92455843252907,18.07749254165843,2,0.38837609984184746,10,2
76.10330321018927,11.007137969449962,2,0.1878074661382535,22,2
69.0322612954817,33.398431206213985,1,0.35802611554049835,78,1
80.48375181329448,33.76332052386022,3,0.13673891419923684,25,1
40.6453613990496,15.667266301873092,3,0.052871863101548705,19,0
70.51887476591638,10.60275483521667,2,0.0508384960873757,11,2
85.12016380553374,19.58038414868129,1,0.36221553517156047,63,1
49.84439358878418,21.02876380576581,3,0.2352001853718514,26,0
50.90871647966366,33.38445403267794,2,0.31376218928511895,61,0
40.72835773756395,16.184993676458646,3,0.2164455299515379,32,0
60.75624697673605,10.358272646675031,1,0.22864305979317756,49,1
80.98047765329,30.62134418717759,1,0.30547690774012826,63,1
51.338631265982286,26.663049417325873,3,0.2501319838816932,7,0
49.22295255299417,15.057348728955091,3,0.23920364693149987,16,0
59.889672046454905,22.792686177867523,3,0.35342589134807617,12,1
81.95733040353763,13.633167310512603,3,0.02481656678262172,49,2
67.66453198115,23.011235104132147,3,0.3512134051377828,64,1
52.905196458023426,12.838516058157168,3,0.03920307391229643,45,0
85.13818939822544,23.122499668145956,1,0.13215658946624662,76,1
54.83062410785466,11.929688255661699,1,0.05077776550198907,30,0
77.83790451234641,27.013954044477536,1,0.02364232835026181,10,1
74.21571244626725,33.724516676175035,2,0.3712207000915393,47,1
67.73659016411771,11.91895154721845,3,0.268173733518767,55,1
56.55732445820749,29.149289371379478,1,0.16617720023683585,72,1
48.85411276986449,12.460604727534218,3,0.387121095059394,10,0
76.43281421183013,17.884093581652937,2,0.1961634076742053,73,2
44.84828354827124,14.475790936039594,3,0.08311336838467659,78,0
67.34644379927384,21.877246821669203,3,0.3126530232212989,59,1
79.12129061063939,34.812865504049284,1,0.27491822503300706,18,1
81.53113802158956,15.616434941044165,1,0.2522869777967717,47,1
88.91103342632792,14.522297534472457,2,0.07790939907489035,59,2
53.632532365624236,28.28905298902835,1,0.3330447093304525,56,0
83.321159176985,11.490433133616476,2,0.3560552213787656,44,2
67.42942075273442,20.068487118670767,3,0.22742090224184486,26,1
46.760865685642734,26.88640113341064,1,0.053203919562931516,59,0
87.46365531228085,31.99003741779405,1,0.39661311033095464,69,1
57.718859149306766,17.570747224468555,3,0.1935210159442589,27,1
69.45100454904558,33.4666203323343,2,0.23023737145603282,25,1
63.58699187592195,23.836794405246245,1,0.08984097602995395,51,1
41.259954741053484,18.870796388579066,2,0.01732610930172478,10,0
56.52805011531454,28.61841819573025,1,0.3184974437825549,44,1
70.50539610181173,22.20444188277035,3,0.12692219096819463,21,1
74.7008707052871,14.568779149685898,2,0.0025857431158842203,10,2
85.40075446874872,16.064456651845628,2,0.009578506108193397,18,2
45.23379852677667,13.214912149013813,1,0.18865979630023816,28,0
41.546544069678305,27.860352536762445,1,0.05015013969354931,39,0
84.8287329234505,14.907357557776676,1,0.19780845004816316,20,1
69.84726117065863,30.25402724899256,3,0.24465856775599698,58,1
85.6520733444928,24.30307409305516,3,0.06584820529460193,59,1
59.23662882537225,20.899879514264647,1,0.23519665178553312,74,1
70.77103899104176,12.039373140284148,3,0.28922865441986756,14,2
65.90387490201724,15.349866967457839,1,0.32474644960415194,19,1
59.37256479612694,31.586997372820328,1,0.31946231214265464,8,1
53.2998846546329,18.319521724019886,1,0.35446851762239723,9,0
68.22953194667318,26.575680093078685,2,0.3264316169373405,8,1
89.84747087058349,28.003936523273506,3,0.053171217083193056,71,1
42.46104572703808,15.777021321862405,1,0.05505189375934454,15,0
51.03255298108742,13.45313232850618,1,0.08378230780380443,17,0
73.74466015270774,15.976659601875742,1,0.3040022179848394,6,1
74.02397312621869,33.292449342029215,3,0.39062440932916176,27,1
59.29697554684637,19.348678361976688,1,0.3063434575538968,35,1
88.28194876334001,19.83888340265789,1,0.07298321626099602,29,1
76.46549002386031,24.376514336470365,2,0.2904445037378548,71,1
55.60948682845647,20.686663204167225,2,0.12530659063224414,73,1
51.611234545067155,20.133134016173834,3,0.20936287402698875,66,0
79.16936099979192,32.731317360924805,3,0.30051156974950677,59,1
78.2596916877196,13.579033945279825,3,0.38251675260534457,11,2
41.27848995448673,29.69925333977329,3,0.10696611138884307,55,0
52.4269910463713,17.923565544182033,3,0.3501954601583586,67,0
86.31026009421726,31.782881181171337,2,0.30586038015394945,29,1
85.59093143430458,12.437692311596882,2,0.27301619150686285,29,2
42.68861558309917,26.733924606018707,3,0.20422816349140144,32,0
80.11980152768163,31.535451152387935,2,0.17816380844231472,52,1
56.441130892430465,26.557843468268,2,0.3774296576140709,55,1
87.2874851112965,17.822988700720565,3,0.3212979618659225,5,2
69.89199934228425,12.049143366091554,2,0.1009258944540612,7,1
48.44292316851975,11.340869788020772,3,0.3837888731821648,75,0
59.169857052912946,14.20696471269282,3,0.270657853927939,37,1
49.45978961951774,28.009599964661145,1,0.12314965010974697,52,0
81.43544919090033,30.739067892076246,3,0.04216055095858491,18,1
73.55064902664549,27.42560415010749,3,0.056797703740833864,28,1
46.96234222970548,25.30021324898638,2,0.3545521447840567,74,0
57.489803090379596,31.562412685039632,3,0.10822370259519656,7,1
71.48141724692962,31.587115209227882,2,0.3102021186875998,65,1
46.9627035392352,10.267882442383973,1,0.08860690884524232,38,0
58.456809690460226,18.92980834982612,1,0.068638546826076,75,1
83.99573133635073,22.63801979308726,1,0.16634453576317904,18,1
89.1369770455193,16.249322271720743,1,0.1805066456292458,60,1
66.50312275258662,21.699511561951084,1,0.3140255684185725,39,1
84.75283019999165,31.33106172992794,1,0.054944698387469695,62,1
42.303153184098875,33.270601874752856,3,0.12834181709993744,10,0
55.57858697911145,31.14133805693356,1,0.36827656031144784,20,1
58.8207481260347,24.269037023976836,1,0.16747805733107368,61,1
45.270264297808346,23.84558601584314,2,0.3375517644923716,26,0
81.11140562885052,28.821216397055156,3,0.02704189978895326,22,1
76.13923003107607,15.796032292868162,1,0.04765626879841927,8,1
52.108732517373525,11.825089822490684,3,0.24853224966228293,32,0
51.724973883704685,28.734475418103898,2,0.043211582996631706,38,0
42.691526245422956,14.746883227398,1,0.15672435784686867,22,0
62.61012395517693,28.477285549823826,3,0.27023470942697553,46,1
83.87260633015845,29.329587531468956,2,0.003964278196461457,62,1
41.88488624574264,30.201695427900564,2,0.394758378155319,44,0
53.972265365945134,29.56250360950734,2,0.1594569976852256,33,0
75.3185998404998,18.639489646770325,3,0.13035253704631616,46,2
51.73772108624856,30.47173176301179,3,0.00023917553391812342,69,0
87.5698430989553,13.425522750908016,3,0.07396811898685773,67,2
43.071256462991634,15.598114694914738,2,0.15074675213887542,26,0
88.87481291044466,30.19664114209953,3,0.13206238012624177,69,1
87.67014396910474,11.505673622507436,3,0.39751359015126886,42,2
56.02006430701074,14.107171081810232,2,0.36632303334026894,71,1
71.74533295765814,13.096150667645436,2,0.3637718014743506,5,2
81.0625077279852,23.615771777678397,1,0.0687506048543697,5,1
52.34805834959462,31.491133633815164,3,0.3415771528567412,44,0
50.614282083429565,12.888959417015794,2,0.2009862599051062,21,0
80.98124347738224,32.2047837415326,1,0.11367371828469151,38,1
58.85269655008494,19.833016759629718,2,0.17818117189371516,23,1
75.04676825089996,14.856839275045036,1,0.20133805224246162,74,1
72.73626742492215,20.280101680296355,1,0.06230930423206807,62,1
44.37232508999427,19.43407941991627,1,0.07438460302296708,27,0
53.69940497349859,33.891236681662235,3,0.14093082170101573,40,0
48.954746966409076,19.805444835838504,1,0.2823824946320029,6,0
78.1757921834106,12.717063484367301,3,0.24809654170756487,33,2
57.12955414055659,25.691721928970217,3,0.2533052806437642,45,1
66.55547481687638,28.64294165511968,2,0.2501733800666374,47,1
43.451846845568745,18.36972604726698,2,0.2685624290574948,10,0
57.79788867353203,13.71266954109202,2,0.2755242014359948,25,1
59.10617472299866,13.306717877462042,2,0.3870971299334863,46,1
68.21976901694948,33.32391563820568,1,0.2104330073669612,66,1
81.19988259399892,15.102191528894007,2,0.1885233098296485,62,2
49.00793238663096,12.746577843519574,3,0.1652429590908577,64,0
41.267430213196924,27.25117221023624,1,0.3414618195764448,29,0
70.49063807740585,16.02009540182933,2,0.08085975969010831,44,2
50.35285416915164,23.59932778212419,1,0.33956954779042914,66,0
80.61630901235307,18.57097412013627,1,0.06467782130959475,44,1
75.7347837617867,16.00548583020964,2,0.35379149103870366,28,2
44.04768680578441,31.91534567539729,2,0.06649174482066349,49,0
56.391909942501705,19.3020563740724,1,0.045962537344764125,8,1
87.60312233195015,28.448194224970006,3,0.352358064217901,13,1
55.70219034592162,22.479973671033296,1,0.3490503541943586,56,1
64.36922208360214,27.285401437828803,2,0.3846202928550265,57,1
49.516848754752374,32.93051479562157,3,0.22758219331274032,37,0
61.54291376911354,17.804797094659698,3,0.17347773252815202,59,1
81.64686961593304,34.64420623964353,1,0.24055362827542537,50,1
77.08136437259444,30.127432801028373,1,0.29793003021196524,5,1
42.56317295879991,20.04690678091849,2,0.23336860760737405,10,0
71.73720705520148,14.660495121349364,1,0.08765042586832035,30,1
50.203219427330026,17.29777933744518,2,0.010747061617974119,67,0
45.30627927454977,23.28392079381738,2,0.38285393301591847,18,0
80.28011093851191,17.49171709603727,2,0.21001973609815386,17,2
70.91453993773939,27.016809330643426,2,0.20438829721802484,52,1
40.04717076338155,10.981626291216505,1,0.14318447781310586,27,0
59.38475774195034,13.45920502220475,2,0.06125780003358248,63,1
86.93573176870174,22.309057587990644,2,0.34222044937434903,20,1
55.47063974352222,33.41811389633725,2,0.027376283697050453,68,1
48.92080482817479,12.703875364333918,3,0.24565327047500723,55,0
49.58681086951332,23.887432004240786,3,0.13600175442395687,31,0
82.5702873945737,12.106609153896278,3,0.3390190532218946,15,2
53.70601819096004,30.691879869531796,1,0.2826416515976871,41,0
45.955326793835816,13.513678199888574,2,0.08469834482096782,25,0
77.40080383497012,30.91327226902259,2,0.34317396559893154,39,1
55.31339435023074,16.627032108464313,2,0.37206608114502004,38,1
42.6413343182361,28.15212128709626,1,0.3167565295182917,5,0
68.22082938898738,25.0145799246784,1,0.282970510064773,8,1
69.13430732772915,13.102684192844436,1,0.2884529429427295,10,1
49.60116845681723,26.667141297312828,3,0.009905951030460481,16,0
64.48929339941203,23.21641509973189,3,0.054548130987026336,14,1
80.65738275839925,16.43697440359312,1,0.15422142576052555,18,1
82.80005374465765,28.748842045060197,2,0.2232684735561763,54,1
43.485971291686475,32.33511822719967,3,0.2009487279888382,5,0
76.23481271309123,30.910389914496417,1,0.18990760241746052,48,1
82.6106195600837,11.023348609358635,2,0.22112595028733964,42,2
64.25089937620206,12.13507575406804,1,0.2072041725504392,61,1
51.830489135375366,22.087452127670097,3,0.3132000925388808,61,0
62.84089022780676,31.141683727469285,2,0.07798330859945223,56,1
58.89970193130765,34.52953896984606,1,0.04768417713622935,61,1
42.63719760811087,30.854102705211034,1,0.2876302482043247,75,0
61.89499435714561,31.09983679855062,2,0.040225092833377746,39,1
83.03994684577475,18.65492216700819,2,0.13297067686974606,76,2
45.331180946829896,19.16995801615671,2,0.16169665684281567,53,0
88.31371488740929,34.25186141666767,1,0.24031685973584765,44,1
65.86047138467647,31.20453745699868,2,0.182259819775951,23,1
50.07319605267665,16.630213424920726,1,0.03825627840948638,38,0
42.811214742548614,22.14085746033351,1,0.21892987373579445,30,0
67.32035371060661,16.24360448073388,1,0.08812763944878702,62,1
65.737109687839,12.489492838500723,3,0.29737406958247775,6,1
40.527556122509495,19.852253819362577,2,0.23026610119896787,20,0
41.760758676276176,28.654490963806808,1,0.16256661462960748,17,0
72.43414766786822,32.48122295723006,1,0.10862018207099428,54,1
82.24854268200507,21.908058805172608,3,0.3041600269149931,36,2
54.90034285968777,25.636951510616534,1,0.1491999342267452,8,0
51.28947760753145,25.415549454131877,1,0.39820438720634654,44,0
50.300283927601996,33.80239129132309,2,0.3076244532638897,72,0
81.93044437669812,30.214263353684757,2,0.013772523429325823,16,1
59.10664544129939,17.545234241567343,1,0.034682627038256086,16,1
60.15156556413683,25.86391169353812,3,0.053478261759774486,62,1
58.17019659997135,33.45452931311806,1,0.13286900882469302,60,1
71.37339493830365,33.091620938741315,3,0.0819209636224838,19,1
76.92730266984817,11.594863906339947,3,0.09690286303390697,14,2
55.22452121770152,34.57367198886752,2,0.018797000401246988,40,1
88.83088186575046,19.430044561440965,1,0.17381238532179816,65,1
82.52521141642985,28.521731709630444,2,0.08750868336435187,8,1
64.46136273749596,13.333611682909261,2,0.29694797483591273,46,1
86.2154783526279,15.759665984647235,2,0.1897234659473721,43,2
73.18713693126935,12.955959811803513,3,0.02295673747530942,39,2
68.86080365044751,26.850946685623917,2,0.2391232053606056,42,1
79.7830115330721,11.937074344809647,3,0.16429261739640483,75,2
52.82065138494709,33.34944935361298,3,0.31895774316311143,35,0
77.5165387909978,17.767883207786184,3,0.2007781620527367,53,2
75.86309379328782,24.55175327810559,3,0.28694510121454675,31,1
62.84440358686334,21.877709123295887,2,0.38668245600738427,53,1
45.557543989165595,10.7603970201992,3,0.3496054685234863,62,0
81.32323047460915,23.942217279636317,3,0.3290811686868826,20,1
65.63076220516,17.271921355789562,2,0.3357812936838203,23,1
55.245156219253175,14.816909912167507,2,0.20527595668393192,56,1
88.66304415152459,15.035157730333806,1,0.06647399984389968,72,1
58.79262325909896,30.51361619364968,3,0.3952496303818542,46,1
56.461530767069725,11.31204275249319,2,0.18414214925393077,64,1
75.28076523921465,23.03877459777418,1,0.2881826965851025,34,1
41.968093990986475,10.546167799655045,1,0.007779220147232469,66,0
63.38603079855754,25.147420379487073,2,0.18282386370631054,23,1
79.17507512939545,10.262830613541338,2,0.2438023564019933,66,2
61.641996052858616,23.388561827444956,2,0.10034938868644422,10,1
85.44327031595017,29.62974711057103,3,0.2460279016058792,60,1
86.5499309856292,11.262684809570164,2,0.11147772637141032,32,2
